2023-03-24T11:28:48.0576620 228000 12000
2023-03-24T11:28:48.3192768 35000 1800
2023-03-24T11:28:48.7360454 68000 3300
2023-03-24T11:28:48.7768004 39000 1900
2023-03-24T11:28:48.8749240 332000 16000
2023-03-24T11:28:49.3093190 30000 1400
2023-03-24T11:28:49.5741165 51000 2400
2023-03-24T11:28:50.1189447 88000 4000
2023-03-24T11:28:50.1421698 22000 1000
2023-03-24T11:28:50.2804097 178000 8200
2023-03-24T11:28:50.4258953 8800 401
2023-03-24T11:28:50.8353238 22000 999
2023-03-24T11:28:51.2505204 17000 734
2023-03-24T11:28:51.2735103 11000 480
2023-03-24T11:28:51.5366333 26000 1100
2023-03-24T11:28:51.5382496 13000 565
2023-03-24T11:28:52.4017891 13000 564
2023-03-24T11:28:52.5028349 29000 1200
2023-03-24T11:28:52.8100169 35000 1400
2023-03-24T11:29:07.4650744 10000 268
2023-03-24T11:29:09.1685896 38000 924
2023-03-24T11:29:09.2624085 108000 2700
2023-03-24T11:29:09.9273555 315000 7600
2023-03-24T11:29:11.7337927 7000 4200
2023-03-24T11:29:13.4275404 2500 1500
2023-03-24T11:29:30.6147095 2200 129
2023-03-24T11:29:32.3040618 2400 1400
2023-03-24T11:29:33.9781925 2000 1200
2023-03-24T11:29:51.2482792 1700 97
2023-03-24T11:29:52.9987623 6800 4000
2023-03-24T11:29:53.2403480 80000 41000
2023-03-24T11:29:53.2575262 78000 40000
2023-03-24T11:29:53.2733653 66000 33000
2023-03-24T11:29:53.3861324 90000 43000
2023-03-24T11:29:56.5886106 4500 2700
2023-03-24T11:30:13.8459265 2800 162
2023-03-24T11:30:16.4588488 4100 1600
2023-03-24T11:30:18.1322213 8400 5000
2023-03-24T11:30:35.2696230 8400 488
2023-03-24T11:30:36.9513175 1700 1000
2023-03-24T11:30:38.6240107 2700 1600
2023-03-24T11:30:40.2841253 19000 11000
2023-03-24T11:30:57.3414573 1000 59
2023-03-24T11:30:59.0218715 11000 6800
2023-03-24T11:31:00.6966975 14000 8400
2023-03-24T11:31:02.3771479 1600 959
2023-03-24T11:31:19.6560229 4000 233
2023-03-24T11:31:21.3238300 8400 5100
2023-03-24T11:31:22.9862141 33000 20000
2023-03-24T11:31:24.6663224 5300 3200
2023-03-24T11:31:41.9785487 9800 566
2023-03-24T11:31:43.6590705 2900 1700
2023-03-24T11:31:45.4574939 22000 12000
2023-03-24T11:31:45.5980036 60000 31000
2023-03-24T11:31:45.7755802 58000 28000
2023-03-24T11:31:45.9843058 184000 79000
2023-03-24T11:31:46.0213945 431000 183000
2023-03-24T11:31:46.7350560 25000 8100
2023-03-24T11:31:47.2393444 226000 63000
2023-03-24T11:32:02.8510802 33000 1700
